liberal_ordinary_votes, liberal_swing, state, liberal_percent, division_id, division_name, polling_place_id
7940,-3.53,"VIC",43.33,"220","Jagajaga","58458"
null,null,"NSW",null,"145","Richmond","58461"
null,null,"QLD",null,"155","Bowman","58465"
1404,-1.55,"WA",45.39,"244","Pearce","58476"
null,null,"QLD",null,"302","Longman","58493"
null,null,"QLD",null,"159","Fadden","58495"
null,null,"QLD",null,"311","Flynn","58496"
null,null,"QLD",null,"161","Fisher","58524"
null,null,"QLD",null,"175","Petrie","58525"
448,4.12,"NSW",33.84,"249","Paterson","58535"
null,null,"QLD",null,"171","McPherson","58543"
null,null,"QLD",null,"177","Ryan","58544"
null,null,"QLD",null,"302","Longman","58546"
null,null,"QLD",null,"175","Petrie","58567"
null,null,"NSW",null,"250","Riverina","58572"
3844,1.32,"NSW",52.99,"106","Berowra","58578"
2934,3.86,"NSW",27.68,"111","Chifley","58585"
null,null,"QLD",null,"316","Wright","58586"
null,null,"QLD",null,"170","Maranoa","58598"
null,null,"QLD",null,"170","Maranoa","58599"
null,null,"QLD",null,"170","Maranoa","58600"
null,null,"QLD",null,"170","Maranoa","58602"
null,null,"QLD",null,"170","Maranoa","58603"
null,null,"QLD",null,"160","Fairfax","58604"
409,7.25,"SA",52.3,"190","Sturt","58617"
1095,-1.33,"NSW",49.98,"131","Macarthur","58618"
525,3.78,"SA",28.53,"186","Kingston","58619"
491,7.02,"SA",34.05,"186","Kingston","58620"
533,5.08,"SA",27.42,"186","Kingston","58621"
102,13.25,"VIC",13.25,"224","Mallee","58622"
2764,-0.37,"VIC",44.09,"207","Corangamite","58623"
930,-15.18,"TAS",33.7,"196","Lyons","58627"
3911,0.78,"VIC",58.16,"233","Wannon","58629"
2946,-4.87,"VIC",37.04,"226","McEwen","58636"
1782,0.66,"VIC",51.92,"209","Deakin","58637"
1583,1.52,"VIC",57.65,"229","Menzies","58638"
281,-1.66,"VIC",45.84,"204","Casey","58639"
1048,-8.39,"VIC",35.43,"322","Macnamara","58641"
3889,-2.07,"VIC",38.4,"217","Hotham","58653"
618,-1.13,"VIC",37.98,"223","La Trobe","58658"
2733,3.53,"NSW",22.52,"119","Fowler","58661"
4124,3.01,"NSW",53.77,"124","Hughes","58665"
1160,1.23,"NSW",70.86,"106","Berowra","58669"
4695,2.27,"NSW",34.75,"249","Paterson","58670"
1676,4.16,"NSW",43.56,"148","Shortland","58671"
null,null,"NT",null,"306","Lingiari","58672"
null,null,"NT",null,"306","Lingiari","58673"
null,null,"NT",null,"306","Lingiari","58674"
2445,4.2,"NSW",28.47,"251","Watson","58680"
720,-4.18,"TAS",30.68,"195","Franklin","58681"
1466,-0.9,"TAS",37.18,"195","Franklin","58684"
874,-0.91,"TAS",15.73,"319","Clark","58685"
null,null,"QLD",null,"169","Lilley","58691"
null,null,"QLD",null,"169","Lilley","58692"
null,null,"QLD",null,"173","Moreton","58693"
null,null,"QLD",null,"177","Ryan","58694"
null,null,"QLD",null,"172","Moncrieff","58698"
null,null,"QLD",null,"169","Lilley","58700"
null,null,"QLD",null,"171","McPherson","58704"
2425,-7.53,"ACT",26.95,"101","Canberra","58708"
445,-21.2,"NSW",38.36,"151","Warringah","58710"
839,-5.17,"VIC",18.38,"203","Calwell","58714"
null,null,"QLD",null,"159","Fadden","58720"
null,null,"QLD",null,"310","Bonner","58721"
4113,8.4,"NSW",53.65,"103","Banks","58722"
2120,2.9,"NSW",62.48,"108","Bradfield","58723"
null,null,"QLD",null,"174","Oxley","58725"
null,null,"QLD",null,"311","Flynn","58726"
null,null,"QLD",null,"175","Petrie","58727"
null,null,"QLD",null,"316","Wright","58728"
193,11.68,"NSW",41.42,"153","Werriwa","58730"
452,2.03,"SA",38.97,"182","Boothby","58733"
416,1.01,"SA",35.89,"185","Hindmarsh","58735"
181,-2.28,"SA",32.85,"188","Mayo","58737"
172,0.77,"SA",27.48,"187","Makin","58738"
1716,-8.53,"NSW",30.28,"153","Werriwa","58739"
null,null,"QLD",null,"161","Fisher","58740"
4272,-0.72,"WA",47.51,"305","Hasluck","58748"
1143,-0.88,"VIC",25.88,"234","Wills","58752"
null,null,"QLD",null,"159","Fadden","58754"
null,null,"QLD",null,"176","Rankin","58755"
2003,-6.98,"WA",42.89,"247","Swan","58756"
103,-1.0,"SA",22.89,"325","Spence","58757"
null,null,"QLD",null,"158","Dawson","58761"
1287,-2.9,"VIC",22.84,"212","Gellibrand","58762"
6009,-1.78,"WA",32.4,"235","Brand","58768"
125,37.77,"NSW",55.31,"118","Farrer","58769"
0,0.0,"WA",0.0,"247","Swan","58775"
0,0.0,"WA",0.0,"247","Swan","58777"
1832,2.9,"NSW",28.68,"119","Fowler","58778"
4713,0.7,"VIC",32.35,"201","Bruce","58781"
594,-0.67,"VIC",29.3,"216","Holt","58783"
null,null,"QLD",null,"310","Bonner","58784"
null,null,"NSW",null,"150","Whitlam","58798"
450,-6.33,"VIC",25.86,"219","Isaacs","58802"
186,-6.86,"WA",38.27,"312","Durack","58812"
null,null,"QLD",null,"163","Griffith","58814"
1026,3.76,"NSW",66.8,"134","Mitchell","58821"
null,null,"QLD",null,"171","McPherson","58823"
841,-3.66,"WA",43.85,"244","Pearce","58824"
null,null,"QLD",null,"172","Moncrieff","58825"
null,null,"QLD",null,"316","Wright","58830"
null,null,"QLD",null,"316","Wright","58839"
null,null,"QLD",null,"316","Wright","58844"
null,null,"QLD",null,"171","McPherson","58845"
null,null,"QLD",null,"166","Hinkler","58858"
null,null,"QLD",null,"162","Forde","58863"
null,null,"QLD",null,"162","Forde","58875"
null,null,"QLD",null,"159","Fadden","58876"
null,null,"QLD",null,"178","Wide Bay","58878"
null,null,"QLD",null,"316","Wright","58884"
null,null,"QLD",null,"311","Flynn","58892"
null,null,"QLD",null,"164","Groom","58895"
null,null,"QLD",null,"302","Longman","58896"
null,null,"QLD",null,"310","Bonner","60350"
null,null,"QLD",null,"304","Blair","60352"
313,-10.0,"WA",52.43,"238","Curtin","60353"
null,null,"QLD",null,"304","Blair","60354"
null,null,"QLD",null,"252","Dickson","60356"
null,null,"QLD",null,"173","Moreton","63122"
null,null,"QLD",null,"252","Dickson","63123"
7040,4.9,"VIC",51.47,"197","Aston","63158"
58,-1.28,"VIC",50.43,"204","Casey","63367"
142,10.08,"VIC",30.47,"212","Gellibrand","63605"
444,-4.74,"VIC",37.82,"214","Goldstein","63669"
67,4.19,"VIC",32.84,"309","Gorton","63745"
314,-1.27,"VIC",27.14,"309","Gorton","63747"
400,-3.41,"VIC",35.34,"215","Higgins","63761"
47,-1.73,"VIC",30.52,"216","Holt","63833"
1073,4.13,"VIC",41.57,"216","Holt","63835"
17,-3.19,"VIC",26.15,"219","Isaacs","63938"
580,-2.95,"VIC",47.89,"221","Kooyong","63986"
411,-6.03,"VIC",53.52,"221","Kooyong","64001"
67,-6.39,"VIC",26.8,"226","McEwen","64156"
383,-3.68,"VIC",22.84,"225","Maribyrnong","64267"
66,-5.77,"VIC",13.81,"228","Melbourne","64351"
146,-7.31,"VIC",12.82,"228","Melbourne","64353"
253,-4.9,"VIC",39.72,"322","Macnamara","64358"
47,-1.38,"VIC",48.96,"229","Menzies","64394"
null,null,"QLD",null,"162","Forde","64578"
null,null,"QLD",null,"316","Wright","64579"
2122,0.06,"ACT",33.52,"101","Canberra","64583"
844,-8.55,"NSW",50.84,"152","Wentworth","64586"
1065,-5.04,"WA",38.38,"317","Burt","64587"
728,-0.72,"WA",34.87,"235","Brand","64591"
5528,9.35,"WA",63.13,"248","Tangney","64592"
890,-4.97,"WA",40.73,"317","Burt","64595"
730,-9.14,"WA",34.65,"317","Burt","64598"
331,-0.71,"VIC",57.37,"201","Bruce","64602"
687,4.18,"VIC",32.54,"216","Holt","64603"
633,0.16,"VIC",34.8,"216","Holt","64604"
null,null,"QLD",null,"163","Griffith","64623"
null,null,"QLD",null,"310","Bonner","64625"
6287,-3.17,"VIC",40.84,"208","Corio","64628"
411,-5.49,"VIC",26.64,"222","Lalor","64640"
257,-3.0,"VIC",16.78,"228","Melbourne","64641"
404,-0.74,"VIC",13.86,"234","Wills","64642"
2912,1.98,"VIC",20.53,"320","Cooper","64643"
28,7.12,"VIC",21.71,"309","Gorton","64645"
439,-6.68,"VIC",44.7,"214","Goldstein","64648"
null,null,"QLD",null,"165","Herbert","64649"
null,null,"QLD",null,"165","Herbert","64651"
452,-7.3,"VIC",35.48,"200","Bendigo","64652"
2099,-0.9,"VIC",42.06,"215","Higgins","64656"
200,-7.41,"VIC",14.62,"228","Melbourne","64658"
293,-10.99,"VIC",21.69,"309","Gorton","64674"
327,-4.63,"VIC",39.73,"323","Monash","64676"
1970,-7.09,"VIC",35.73,"198","Ballarat","64679"
4808,0.64,"VIC",32.25,"203","Calwell","64682"
248,-3.03,"VIC",42.32,"214","Goldstein","64688"
null,null,"VIC",null,"213","Gippsland","64689"
5308,3.4,"VIC",59.86,"197","Aston","64690"
693,-6.79,"VIC",36.9,"210","Dunkley","64692"
292,2.6,"SA",18.6,"325","Spence","64695"
1286,7.63,"VIC",39.04,"212","Gellibrand","64709"
2600,5.06,"VIC",27.5,"309","Gorton","64711"
1227,-0.51,"VIC",33.37,"198","Ballarat","64713"
578,9.11,"SA",32.24,"185","Hindmarsh","64714"
1607,-14.3,"SA",30.55,"185","Hindmarsh","64725"
null,null,"QLD",null,"175","Petrie","64726"
null,null,"QLD",null,"252","Dickson","64727"
null,null,"QLD",null,"302","Longman","64728"
3941,3.07,"NSW",57.44,"124","Hughes","64729"
188,3.1,"SA",41.96,"190","Sturt","65050"
null,null,"QLD",null,"167","Kennedy","65107"
2770,3.93,"NSW",57.11,"108","Bradfield","65110"
435,-3.52,"VIC",36.16,"212","Gellibrand","65111"
263,1.66,"NSW",53.24,"146","Robertson","65113"
null,null,"QLD",null,"155","Bowman","65115"
null,null,"QLD",null,"155","Bowman","65116"
201,3.08,"SA",42.77,"190","Sturt","65118"
null,null,"QLD",null,"178","Wide Bay","65121"
502,3.79,"VIC",41.18,"210","Dunkley","65123"
648,-7.22,"VIC",49.39,"210","Dunkley","65124"
9216,1.38,"VIC",53.24,"223","La Trobe","65129"
null,null,"NT",null,"306","Lingiari","65142"
null,null,"NT",null,"307","Solomon","65151"
2,22.22,"WA",22.22,"244","Pearce","65157"
4,-20.24,"WA",8.33,"243","O'Connor","65160"
5,50.0,"WA",50.0,"235","Brand","65161"
null,null,"QLD",null,"168","Leichhardt","65163"
242,0.37,"VIC",18.15,"201","Bruce","65164"
1163,-7.39,"NSW",47.8,"125","Hume","65165"
7534,0.6,"NSW",60.12,"125","Hume","65167"
2832,-3.24,"NSW",44.15,"104","Barton","65171"
407,3.87,"NSW",29.05,"121","Grayndler","65174"
303,3.43,"NSW",48.95,"105","Bennelong","65177"
407,6.01,"NSW",43.62,"127","Kingsford Smith","65182"
37,-9.87,"NSW",47.44,"106","Berowra","65184"
427,3.22,"NSW",35.32,"128","Lindsay","65187"
546,8.0,"NSW",49.06,"133","Macquarie","65193"
null,null,"NSW",null,"126","Hunter","65194"
302,9.41,"NSW",50.76,"140","Parramatta","65195"
186,-22.65,"NSW",33.45,"151","Warringah","65197"
149,3.61,"NSW",46.27,"151","Warringah","65198"
508,-15.77,"NSW",34.75,"151","Warringah","65199"
1179,6.28,"NSW",38.92,"136","Newcastle","65201"
305,2.09,"NSW",37.52,"148","Shortland","65202"
738,0.13,"NSW",44.48,"153","Werriwa","65205"
418,10.32,"NSW",39.1,"119","Fowler","65206"
null,null,"QLD",null,"166","Hinkler","65207"
634,2.69,"NSW",36.65,"315","McMahon","65208"
0,-53.73,"VIC",0.0,"215","Higgins","65213"
383,-5.31,"VIC",56.91,"221","Kooyong","65214"
1236,-13.3,"NSW",57.09,"118","Farrer","65218"
213,-1.8,"VIC",49.77,"229","Menzies","65221"
null,null,"QLD",null,"175","Petrie","65224"
504,-10.38,"NSW",63.48,"118","Farrer","65225"
null,null,"NSW",null,"138","Page","65226"
3330,2.65,"NSW",54.56,"132","Mackellar","65234"
126,-4.63,"NSW",47.73,"132","Mackellar","65235"
null,null,"NSW",null,"145","Richmond","65236"
null,null,"QLD",null,"171","McPherson","65238"
494,-0.16,"NSW",47.45,"134","Mitchell","65239"
514,3.5,"NSW",54.74,"122","Greenway","65240"
1371,-2.85,"NSW",43.17,"144","Reid","65245"
515,0.13,"NSW",48.86,"144","Reid","65246"
4,40.0,"WA",40.0,"236","Canning","65247"
167,1.6,"NSW",21.27,"149","Sydney","65248"
938,-0.53,"NSW",25.59,"104","Barton","65249"
697,-13.14,"NSW",42.87,"152","Wentworth","65251"
21,7.15,"WA",36.21,"312","Durack","65255"
166,7.26,"NSW",26.06,"107","Blaxland","65264"
193,7.36,"NSW",44.06,"251","Watson","65265"
170,-2.71,"NSW",40.87,"127","Kingsford Smith","65270"
0,0.0,"WA",0.0,"247","Swan","65271"
8,29.17,"NSW",66.67,"132","Mackellar","65391"
4,8.41,"VIC",36.36,"207","Corangamite","65394"
6,-1.65,"VIC",35.29,"204","Casey","65395"
0,-9.09,"NSW",0.0,"249","Paterson","65396"
null,null,"VIC",null,"324","Nicholls","65398"
1121,2.91,"VIC",55.69,"209","Deakin","65399"
null,null,"NSW",null,"139","Parkes","65400"
null,null,"NSW",null,"126","Hunter","65401"
11,17.85,"VIC",50.0,"209","Deakin","65402"
4,3.09,"NSW",17.39,"111","Chifley","65405"
3,4.13,"NSW",37.5,"122","Greenway","65407"
8,4.94,"VIC",38.1,"205","Chisholm","65408"
6,12.75,"NSW",75.0,"128","Lindsay","65411"
2,14.76,"VIC",18.18,"216","Holt","65413"
8,25.86,"NSW",57.14,"133","Macquarie","65414"
2,2.3,"NSW",33.33,"124","Hughes","65415"
null,null,"QLD",null,"160","Fairfax","65416"
2,13.33,"WA",33.33,"237","Cowan","65417"
1,-23.45,"WA",10.0,"242","Moore","65418"
8,16.88,"NSW",53.33,"112","Cook","65420"
8,11.54,"VIC",61.54,"229","Menzies","65422"
null,null,"QLD",null,"178","Wide Bay","65423"
6,-27.43,"NSW",28.57,"103","Banks","65425"
4,-4.82,"VIC",19.05,"228","Melbourne","65426"
3,-7.42,"VIC",21.43,"322","Macnamara","65427"
3,1.73,"VIC",37.5,"226","McEwen","65428"
2,-9.82,"VIC",28.57,"223","La Trobe","65431"
6,8.96,"VIC",42.86,"211","Flinders","65434"
4,26.35,"SA",28.57,"180","Barker","65438"
2,-11.11,"VIC",22.22,"212","Gellibrand","65439"
null,null,"NSW",null,"135","New England","65440"
3,-14.37,"VIC",25.0,"309","Gorton","65441"
369,-5.47,"TAS",29.76,"193","Braddon","65442"
15,-1.5,"VIC",62.5,"214","Goldstein","65443"
9,-4.2,"NSW",52.94,"118","Farrer","65446"
null,null,"NSW",null,"113","Cowper","65448"
5,-3.16,"NSW",25.0,"104","Barton","65449"
6,-11.11,"NSW",33.33,"115","Dobell","65450"
262,-5.73,"VIC",24.21,"226","McEwen","65451"
9,22.08,"NSW",60.0,"134","Mitchell","65452"
4,-13.83,"NSW",28.57,"105","Bennelong","65453"
6,18.16,"NSW",54.55,"106","Berowra","65454"
4,-5.01,"NSW",44.44,"108","Bradfield","65455"
7,9.17,"NSW",46.67,"137","North Sydney","65456"
8,1.66,"NSW",44.44,"144","Reid","65457"
null,null,"NSW",null,"150","Whitlam","65458"
null,null,"VIC",null,"213","Gippsland","65459"
7,7.84,"NSW",26.92,"114","Cunningham","65460"
3,-16.26,"VIC",33.33,"232","Scullin","65461"
2,-2.41,"VIC",8.7,"234","Wills","65462"
12,13.66,"NSW",50.0,"140","Parramatta","65463"
0,-25.91,"VIC",0.0,"320","Cooper","65465"
8,6.27,"NSW",53.33,"152","Wentworth","65466"
4,17.31,"NSW",25.0,"121","Grayndler","65467"
10,13.52,"NSW",31.25,"149","Sydney","65468"
3,-23.1,"NSW",15.0,"127","Kingsford Smith","65469"
null,null,"QLD",null,"156","Brisbane","65474"
null,null,"NSW",null,"250","Riverina","65475"
null,null,"NSW",null,"135","New England","65476"
3,18.33,"WA",60.0,"243","O'Connor","65477"
8,9.78,"WA",66.67,"248","Tangney","65478"
null,null,"NSW",null,"138","Page","65479"
null,null,"QLD",null,"159","Fadden","65480"
null,null,"QLD",null,"155","Bowman","65481"
null,null,"QLD",null,"162","Forde","65482"
null,null,"QLD",null,"176","Rankin","65483"
null,null,"QLD",null,"171","McPherson","65487"
null,null,"VIC",null,"324","Nicholls","65488"
null,null,"QLD",null,"172","Moncrieff","65489"
1283,-9.41,"NSW",34.96,"117","Eden-Monaro","65490"
206,-6.97,"VIC",22.29,"232","Scullin","65491"
2,-11.59,"VIC",28.57,"233","Wannon","65492"
648,-2.78,"ACT",42.21,"102","Fenner","65493"
null,null,"QLD",null,"304","Blair","65494"
null,null,"QLD",null,"316","Wright","65495"
2,5.25,"TAS",33.33,"192","Bass","65496"
null,null,"NSW",null,"250","Riverina","65498"
null,null,"NSW",null,"109","Calare","65499"
null,null,"QLD",null,"174","Oxley","65501"
6,0.28,"ACT",30.0,"101","Canberra","65504"
9,26.54,"ACT",47.37,"102","Fenner","65505"
5,-0.02,"VIC",33.33,"222","Lalor","65507"
2,-16.67,"WA",33.33,"305","Hasluck","65509"
11,-11.56,"VIC",44.0,"197","Aston","65510"
null,null,"QLD",null,"167","Kennedy","65511"
2,-20.0,"WA",40.0,"244","Pearce","65512"
null,null,"QLD",null,"310","Bonner","65514"
null,null,"QLD",null,"163","Griffith","65515"
null,null,"QLD",null,"173","Moreton","65516"
4,-6.67,"WA",33.33,"245","Perth","65517"
null,null,"QLD",null,"166","Hinkler","65518"
10,1.58,"VIC",43.48,"217","Hotham","65519"
null,null,"QLD",null,"168","Leichhardt","65520"
3,4.21,"NSW",20.0,"251","Watson","65522"
7,29.46,"NSW",43.75,"107","Blaxland","65523"
5577,-0.34,"VIC",31.18,"222","Lalor","65525"
2,0.0,"WA",33.33,"239","Forrest","65526"
8,14.7,"VIC",40.0,"215","Higgins","65527"
9,-10.59,"VIC",60.0,"221","Kooyong","65528"
null,null,"QLD",null,"302","Longman","65529"
null,null,"QLD",null,"158","Dawson","65530"
1,-11.06,"VIC",7.69,"203","Calwell","65531"
4,-19.92,"NSW",18.18,"136","Newcastle","65533"
4,-7.17,"NSW",28.57,"148","Shortland","65534"
5481,-0.53,"WA",54.78,"242","Moore","65537"
5,9.28,"VIC",35.71,"219","Isaacs","65539"
11,-3.7,"NSW",40.74,"315","McMahon","65540"
2,-34.46,"NSW",18.18,"119","Fowler","65542"
2,-7.86,"VIC",18.18,"201","Bruce","65543"
2,-2.65,"VIC",22.22,"210","Dunkley","65547"
5,28.57,"WA",35.71,"246","Stirling","65552"
null,null,"QLD",null,"161","Fisher","65553"
3,20.15,"VIC",75.0,"323","Monash","65555"
4,-12.1,"VIC",19.05,"220","Jagajaga","65556"
6,22.08,"VIC",42.86,"218","Indi","65557"
null,null,"QLD",null,"165","Herbert","65558"
1,-22.32,"TAS",6.25,"319","Clark","65559"
null,null,"NSW",null,"130","Lyne","65561"
3,-22.31,"VIC",15.79,"200","Bendigo","65565"
8,17.21,"VIC",47.06,"225","Maribyrnong","65566"
84,11.66,"SA",54.19,"180","Barker","65567"
null,null,"QLD",null,"311","Flynn","65569"
5,-4.11,"VIC",33.33,"198","Ballarat","65571"
5,6.97,"SA",38.46,"182","Boothby","65572"
5,16.74,"SA",33.33,"186","Kingston","65573"
1,13.04,"SA",16.67,"188","Mayo","65574"
null,null,"QLD",null,"159","Fadden","65575"
null,null,"NT",null,"306","Lingiari","65576"
3,-18.88,"WA",27.27,"238","Curtin","65579"
null,null,"QLD",null,"252","Dickson","65581"
null,null,"QLD",null,"164","Groom","65582"
5,-3.45,"VIC",27.78,"208","Corio","65583"
4,16.92,"WA",40.0,"235","Brand","65586"
4,-21.61,"SA",30.77,"190","Sturt","65588"
7,7.85,"SA",41.18,"185","Hindmarsh","65589"
5,-23.68,"WA",26.32,"247","Swan","65590"
1,-26.19,"WA",16.67,"236","Canning","65591"
12,19.48,"SA",46.15,"179","Adelaide","65592"
0,-22.22,"WA",0.0,"240","Fremantle","65593"
9,3.39,"NSW",47.37,"146","Robertson","65594"
null,null,"QLD",null,"175","Petrie","65595"
3,74.9,"WA",75.0,"312","Durack","65596"
null,null,"QLD",null,"156","Brisbane","65598"
null,null,"QLD",null,"169","Lilley","65599"
null,null,"QLD",null,"177","Ryan","65600"
null,null,"NSW",null,"145","Richmond","65601"
2,-35.28,"NSW",33.33,"151","Warringah","65604"
1,-9.7,"TAS",16.67,"196","Lyons","65607"
2,-24.75,"NSW",18.18,"131","Macarthur","65610"
null,null,"QLD",null,"311","Flynn","65611"
3,-17.86,"NSW",25.0,"120","Gilmore","65612"
0,-66.67,"TAS",0.0,"193","Braddon","65617"
5,5.0,"SA",50.0,"187","Makin","65618"
2,10.08,"SA",18.18,"325","Spence","65620"
1,50.0,"TAS",50.0,"195","Franklin","65621"
null,null,"NT",null,"307","Solomon","65623"
4,-4.41,"NSW",25.0,"153","Werriwa","65625"
99,4.66,"SA",55.0,"183","Grey","65627"
4,51.43,"SA",80.0,"183","Grey","65631"
null,null,"QLD",null,"170","Maranoa","65633"
null,null,"QLD",null,"157","Capricornia","65640"
3,1.4,"NSW",30.0,"125","Hume","65641"
5,5.56,"NSW",55.56,"117","Eden-Monaro","65642"
1,0.02,"VIC",12.5,"224","Mallee","65643"
null,null,"QLD",null,"174","Oxley","65644"
null,null,"QLD",null,"160","Fairfax","65652"
null,null,"QLD",null,"161","Fisher","65653"
1211,2.79,"VIC",53.92,"229","Menzies","65654"
0,0.0,"WA",0.0,"247","Swan","65655"
3529,-3.2,"VIC",51.56,"322","Macnamara","65659"
878,3.52,"VIC",34.69,"218","Indi","65662"
1349,5.74,"VIC",43.03,"218","Indi","65663"
859,-3.59,"WA",58.92,"247","Swan","65665"
3780,-11.91,"WA",58.96,"238","Curtin","65666"
232,0.25,"WA",50.33,"312","Durack","65667"
630,-7.72,"WA",49.07,"305","Hasluck","65668"
4563,-0.17,"WA",54.06,"246","Stirling","65669"
576,-1.03,"WA",41.8,"305","Hasluck","65671"
624,-1.75,"WA",43.73,"305","Hasluck","65672"
619,-2.74,"WA",36.18,"244","Pearce","65673"
420,-2.93,"WA",47.19,"244","Pearce","65674"
732,0.76,"WA",39.76,"244","Pearce","65675"
654,-0.59,"WA",39.68,"244","Pearce","65676"
736,-2.48,"WA",30.29,"235","Brand","65679"
2415,-10.72,"VIC",22.78,"232","Scullin","65680"
null,null,"NT",null,"306","Lingiari","65681"
null,null,"NSW",null,"109","Calare","65686"
98,-11.32,"VIC",32.89,"215","Higgins","65687"
300,2.28,"NSW",25.55,"121","Grayndler","65692"
315,2.23,"NSW",38.56,"127","Kingsford Smith","65693"
316,-11.07,"NSW",40.83,"152","Wentworth","65694"
697,-0.05,"ACT",34.4,"102","Fenner","65695"
null,null,"QLD",null,"310","Bonner","65699"
524,-5.17,"WA",34.09,"237","Cowan","65700"
887,-3.16,"WA",46.61,"237","Cowan","65708"
129,-0.11,"WA",38.05,"243","O'Connor","65709"
1824,1.28,"WA",49.59,"246","Stirling","65710"
null,null,"QLD",null,"310","Bonner","65716"
null,null,"QLD",null,"173","Moreton","65726"
null,null,"QLD",null,"177","Ryan","65727"
null,null,"QLD",null,"169","Lilley","65728"
null,null,"QLD",null,"156","Brisbane","65729"
null,null,"QLD",null,"310","Bonner","65730"
null,null,"QLD",null,"163","Griffith","65731"
null,null,"QLD",null,"157","Capricornia","65738"
453,-9.5,"ACT",18.58,"101","Canberra","65741"
933,-3.5,"ACT",32.42,"101","Canberra","65742"
97,0.26,"ACT",22.2,"102","Fenner","65743"
1751,2.99,"NSW",32.44,"107","Blaxland","65744"
null,null,"QLD",null,"173","Moreton","65747"
null,null,"NT",null,"306","Lingiari","65748"
null,null,"QLD",null,"311","Flynn","65752"
479,1.65,"WA",35.22,"235","Brand","65761"
null,null,"QLD",null,"160","Fairfax","65762"
null,null,"QLD",null,"178","Wide Bay","65764"
167,4.32,"VIC",34.22,"320","Cooper","65778"
211,4.43,"SA",27.91,"187","Makin","65779"
551,12.26,"SA",26.67,"325","Spence","65780"
null,null,"QLD",null,"176","Rankin","65786"
null,null,"QLD",null,"176","Rankin","65787"
null,null,"QLD",null,"176","Rankin","65788"
null,null,"QLD",null,"162","Forde","65790"
null,null,"QLD",null,"316","Wright","65792"
null,null,"QLD",null,"162","Forde","65794"
null,null,"QLD",null,"174","Oxley","65799"
null,null,"QLD",null,"155","Bowman","65800"
null,null,"QLD",null,"172","Moncrieff","65802"
null,null,"QLD",null,"176","Rankin","65804"
null,null,"QLD",null,"304","Blair","65808"
1928,-0.07,"SA",65.69,"190","Sturt","65810"
485,59.88,"SA",59.88,"182","Boothby","65813"
721,0.16,"SA",31.55,"187","Makin","65814"
722,5.31,"NSW",31.64,"114","Cunningham","65820"
null,null,"QLD",null,"175","Petrie","65822"
536,1.4,"WA",50.61,"239","Forrest","65823"
545,2.64,"NSW",55.61,"108","Bradfield","79987"
386,2.88,"WA",46.45,"312","Durack","65824"
null,null,"QLD",null,"310","Bonner","65825"
null,null,"QLD",null,"310","Bonner","65826"
null,null,"QLD",null,"167","Kennedy","65831"
null,null,"QLD",null,"163","Griffith","65833"
516,-0.15,"WA",41.61,"236","Canning","65834"
144,-7.96,"VIC",36.46,"219","Isaacs","65860"
null,null,"VIC",null,"213","Gippsland","65862"
169,3.66,"VIC",28.03,"226","McEwen","65865"
414,-1.83,"VIC",25.29,"222","Lalor","65866"
1629,2.13,"VIC",37.06,"219","Isaacs","65867"
608,-0.52,"VIC",40.37,"219","Isaacs","65868"
410,-5.36,"VIC",23.78,"222","Lalor","65871"
245,2.04,"VIC",24.09,"222","Lalor","65874"
533,-1.94,"VIC",40.17,"222","Lalor","65877"
null,null,"QLD",null,"302","Longman","65878"
628,9.45,"VIC",34.77,"218","Indi","65892"
234,-2.34,"VIC",43.74,"217","Hotham","65894"
351,2.07,"VIC",31.01,"226","McEwen","65896"
740,1.81,"VIC",37.0,"223","La Trobe","65897"
5108,-5.61,"VIC",35.38,"200","Bendigo","65899"
182,-9.76,"VIC",48.4,"214","Goldstein","65901"
1785,-1.49,"VIC",42.41,"216","Holt","65902"
14,-2.81,"NSW",35.9,"131","Macarthur","65903"
324,5.05,"VIC",39.32,"323","Monash","65905"
302,0.85,"VIC",29.32,"320","Cooper","65962"
null,null,"NSW",null,"145","Richmond","65963"
null,null,"QLD",null,"162","Forde","65971"
3758,8.12,"SA",56.49,"182","Boothby","65972"
744,-9.73,"ACT",31.65,"101","Canberra","65981"
660,-2.53,"NSW",37.56,"104","Barton","65982"
null,null,"QLD",null,"175","Petrie","65993"
null,null,"QLD",null,"310","Bonner","66002"
null,null,"QLD",null,"173","Moreton","66003"
4051,4.55,"NSW",39.09,"153","Werriwa","66005"
7310,-5.28,"VIC",48.6,"211","Flinders","66007"
null,null,"QLD",null,"316","Wright","66008"
263,0.95,"VIC",18.64,"232","Scullin","66012"
259,8.33,"NSW",33.86,"107","Blaxland","66017"
1490,0.41,"NSW",33.13,"251","Watson","66019"
83,-3.24,"SA",50.61,"180","Barker","66022"
132,12.26,"SA",67.01,"180","Barker","66023"
124,14.29,"SA",82.67,"180","Barker","66024"
13,-25.24,"TAS",25.49,"192","Bass","66046"
null,null,"QLD",null,"156","Brisbane","66051"
1036,3.64,"NSW",56.49,"137","North Sydney","66054"
54,9.27,"ACT",33.54,"102","Fenner","66144"
null,null,"QLD",null,"166","Hinkler","66159"
3485,0.03,"VIC",23.54,"203","Calwell","66161"
156,-4.66,"VIC",21.58,"309","Gorton","67006"
409,-7.12,"VIC",44.95,"211","Flinders","69887"
301,-4.26,"WA",32.58,"317","Burt","70737"
3,-2.84,"WA",25.0,"317","Burt","70857"
